Generated from SelSteering2DScan.iob
number of ions = 1
Bender = 920V
SEL focus = -1870V
Ypos,Zpos,Sel_x,Sel_z,IonPosition
31.5, 34, -33.75, -5.625
31.5, 34, -33.75, 0
31.5, 34, -33.75, 5.625
31.5, 34, -33.75, 11.25
31.5, 34, -33.75, 16.875
31.5, 34, -33.75, 22.5
31.5, 34, -33.75, 28.125
31.5, 34, -33.75, 33.75
31.5, 34, -33.75, 39.375
31.5, 34, -33.75, 45
31.5, 34, -28.125, -45
31.5, 34, -28.125, -39.375
31.5, 34, -28.125, -33.75
31.5, 34, -28.125, -28.125
31.5, 34, -28.125, -22.5
31.5, 34, -28.125, -16.875
31.5, 34, -28.125, -11.25
31.5, 34, -28.125, -5.625
31.5, 34, -28.125, 0
31.5, 34, -28.125, 5.625
31.5, 34, -28.125, 11.25
31.5, 34, -28.125, 16.875
31.5, 34, -28.125, 22.5
31.5, 34, -28.125, 28.125
31.5, 34, -28.125, 33.75
31.5, 34, -28.125, 39.375
31.5, 34, -28.125, 45
31.5, 34, -22.5, -45
31.5, 34, -22.5, -39.375
31.5, 34, -22.5, -33.75
31.5, 34, -22.5, -28.125
31.5, 34, -22.5, -22.5
31.5, 34, -22.5, -16.875
31.5, 34, -22.5, -11.25
31.5, 34, -22.5, -5.625
31.5, 34, -22.5, 0
31.5, 34, -22.5, 5.625
31.5, 34, -22.5, 11.25
31.5, 34, -22.5, 16.875
31.5, 34, -22.5, 22.5
31.5, 34, -22.5, 28.125
31.5, 34, -22.5, 33.75
31.5, 34, -22.5, 39.375
31.5, 34, -22.5, 45
31.5, 34, -16.875, -45
31.5, 34, -16.875, -39.375
31.5, 34, -16.875, -33.75
31.5, 34, -16.875, -28.125
31.5, 34, -16.875, -22.5
31.5, 34, -16.875, -16.875
31.5, 34, -16.875, -11.25
31.5, 34, -16.875, -5.625
31.5, 34, -16.875, 0
31.5, 34, -16.875, 5.625
31.5, 34, -16.875, 11.25
31.5, 34, -16.875, 16.875
31.5, 34, -16.875, 22.5
31.5, 34, -16.875, 28.125
31.5, 34, -16.875, 33.75
31.5, 34, -16.875, 39.375
31.5, 34, -16.875, 45
31.5, 34, -11.25, -45
31.5, 34, -11.25, -39.375
31.5, 34, -11.25, -33.75
31.5, 34, -11.25, -28.125
31.5, 34, -11.25, -22.5
31.5, 34, -11.25, -16.875
31.5, 34, -11.25, -11.25
31.5, 34, -11.25, -5.625
31.5, 34, -11.25, 0
31.5, 34, -11.25, 5.625
31.5, 34, -11.25, 11.25
31.5, 34, -11.25, 16.875
31.5, 34, -11.25, 22.5
31.5, 34, -11.25, 28.125
31.5, 34, -11.25, 33.75
31.5, 34, -11.25, 39.375
31.5, 34, -11.25, 45
31.5, 34, -5.625, -45
31.5, 34, -5.625, -39.375
31.5, 34, -5.625, -33.75
31.5, 34, -5.625, -28.125
31.5, 34, -5.625, -22.5
31.5, 34, -5.625, -16.875
31.5, 34, -5.625, -11.25
31.5, 34, -5.625, -5.625
31.5, 34, -5.625, 0
31.5, 34, -5.625, 5.625
31.5, 34, -5.625, 11.25
31.5, 34, -5.625, 16.875
31.5, 34, -5.625, 22.5
31.5, 34, -5.625, 28.125
31.5, 34, -5.625, 33.75
31.5, 34, -5.625, 39.375
31.5, 34, -5.625, 45
31.5, 34, 0, -45
31.5, 34, 0, -39.375
31.5, 34, 0, -33.75
31.5, 34, 0, -28.125
31.5, 34, 0, -22.5
31.5, 34, 0, -16.875
31.5, 34, 0, -11.25
31.5, 34, 0, -5.625
31.5, 34, 0, 0
31.5, 34, 0, 5.625
31.5, 34, 0, 11.25
31.5, 34, 0, 16.875
31.5, 34, 0, 22.5
31.5, 34, 0, 28.125
31.5, 34, 0, 33.75
31.5, 34, 0, 39.375
31.5, 34, 0, 45
31.5, 34, 5.625, -45
31.5, 34, 5.625, -39.375
31.5, 34, 5.625, -33.75
31.5, 34, 5.625, -28.125
31.5, 34, 5.625, -22.5
31.5, 34, 5.625, -16.875
31.5, 34, 5.625, -11.25
31.5, 34, 5.625, -5.625
31.5, 34, 5.625, 0
31.5, 34, 5.625, 5.625
31.5, 34, 5.625, 11.25
31.5, 34, 5.625, 16.875
31.5, 34, 5.625, 22.5
31.5, 34, 5.625, 28.125
31.5, 34, 5.625, 33.75
31.5, 34, 5.625, 39.375
31.5, 34, 5.625, 45
31.5, 34, 11.25, -45
31.5, 34, 11.25, -39.375
31.5, 34, 11.25, -33.75
31.5, 34, 11.25, -28.125
31.5, 34, 11.25, -22.5, 2.136117569131
31.5, 34, 11.25, -16.875, 1.8180611400546
31.5, 34, 11.25, -11.25, 1.6766446179846
31.5, 34, 11.25, -5.625, 1.7685646078041
31.5, 34, 11.25, 0, 2.0602417241302
31.5, 34, 11.25, 5.625
31.5, 34, 11.25, 11.25
31.5, 34, 11.25, 16.875
31.5, 34, 11.25, 22.5
31.5, 34, 11.25, 28.125
31.5, 34, 11.25, 33.75
31.5, 34, 11.25, 39.375
31.5, 34, 11.25, 45
31.5, 34, 16.875, -45
31.5, 34, 16.875, -39.375
31.5, 34, 16.875, -33.75
31.5, 34, 16.875, -28.125
31.5, 34, 16.875, -22.5, 1.6898673953615
31.5, 34, 16.875, -16.875, 1.2561944554429
31.5, 34, 16.875, -11.25, 1.0547155917522
31.5, 34, 16.875, -5.625, 1.1971628085848
31.5, 34, 16.875, 0, 1.5932002718113
31.5, 34, 16.875, 5.625, 2.1091882040935
31.5, 34, 16.875, 11.25
31.5, 34, 16.875, 16.875
31.5, 34, 16.875, 22.5
31.5, 34, 16.875, 28.125
31.5, 34, 16.875, 33.75
31.5, 34, 16.875, 39.375
31.5, 34, 16.875, 45
31.5, 34, 22.5, -45
31.5, 34, 22.5, -39.375
31.5, 34, 22.5, -33.75
31.5, 34, 22.5, -28.125, 1.9910551774241
31.5, 34, 22.5, -22.5, 1.3846332177263
31.5, 34, 22.5, -16.875, 0.80730522675281
31.5, 34, 22.5, -11.25, 0.42936189457683
31.5, 34, 22.5, -5.625, 0.7131090695766
