Generated from IonStartLocationSteering.iob
number of ions = 1
Bender = 920V
SEL focus = -1500V
Capture focus = -700V
Deceleration Top = 700V
Zpos,Ext_y,Ext_z,IonPosition
34.9, 3.0999999999995, -280, 18.448033394707
34.9, 3.0999999999995, -260, 17.203625340761
34.9, 3.0999999999995, -240, 16.048552528276
34.9, 3.0999999999995, -220
34.9, 3.0999999999995, -200
34.9, 3.0999999999995, -180
34.9, 3.0999999999995, -160
34.9, 3.0999999999995, -140
34.9, 3.0999999999995, -120, 6.0930516561071
34.9, 3.0999999999995, -100, 5.2397685664194
34.9, 3.0999999999995, -80, 4.2166077897371
34.9, 3.0999999999995, -60, 3.1333262732468
34.9, 3.0999999999995, -40, 2.0214050186834
34.9, 3.0999999999995, -20, 0.8971495925443
34.9, 3.0999999999995, 0, 0.23120590306987
34.9, 3.0999999999995, 20, 1.3587855629896
34.9, 3.0999999999995, 40, 2.4804117723462
34.9, 3.0999999999995, 60, 3.582962808078
34.9, 3.0999999999995, 80, 4.6487985541684
34.9, 3.0999999999995, 100, 5.6300844531544
34.9, 3.0999999999995, 120
34.9, 3.0999999999995, 140
34.9, 3.0999999999995, 160
34.9, 3.0999999999995, 180
34.9, 3.0999999999995, 200
34.9, 3.0999999999995, 220
34.9, 3.0999999999995, 240, 16.620307102465
34.9, 3.0999999999995, 260, 17.820266872331
34.9, 3.0999999999995, 280, 19.109873511319
34.9, 3.0999999999995, 300, 20.464586932909
35.1, -9.0999999999999, -300, 20.275097096447
35.1, -9.0999999999999, -280, 18.984955992891
35.1, -9.0999999999999, -260, 17.729240497784
35.1, -9.0999999999999, -240, 16.489100109633
35.1, -9.0999999999999, -220
35.1, -9.0999999999999, -200
35.1, -9.0999999999999, -180
35.1, -9.0999999999999, -160
35.1, -9.0999999999999, -140
35.1, -9.0999999999999, -120
35.1, -9.0999999999999, -100, 5.6240154246703
35.1, -9.0999999999999, -80, 4.6514025435213
35.1, -9.0999999999999, -60, 3.5884515540154
35.1, -9.0999999999999, -40, 2.4914972258915
35.1, -9.0999999999999, -20, 1.3743164787596
35.1, -9.0999999999999, 0, 0.24962552200338
35.1, -9.0999999999999, 20, 0.87640839068452
35.1, -9.0999999999999, 40, 1.9996002227668
35.1, -9.0999999999999, 60, 3.1127503843367
35.1, -9.0999999999999, 80, 4.1982095164377
35.1, -9.0999999999999, 100, 5.2257713133461
35.1, -9.0999999999999, 120, 6.1128609234744
35.1, -9.0999999999999, 140
35.1, -9.0999999999999, 160
35.1, -9.0999999999999, 180
35.1, -9.0999999999999, 200
35.1, -9.0999999999999, 220
35.1, -9.0999999999999, 240, 16.049033636206
35.1, -9.0999999999999, 260, 17.281098360492
35.1, -9.0999999999999, 280, 18.550220110881
35.1, -9.0999999999999, 300, 19.85336171384
35.3, -21.3, -300, 20.822682142859
35.3, -21.3, -280, 19.487997144515
35.3, -21.3, -260, 18.21552501052
35.3, -21.3, -240, 16.970235259087
35.3, -21.3, -220, 15.836851126771
35.3, -21.3, -200
35.3, -21.3, -180
35.3, -21.3, -160
35.3, -21.3, -140
35.3, -21.3, -120
35.3, -21.3, -100, 6.0638423878343
35.3, -21.3, -80, 5.0638420785001
35.3, -21.3, -60, 4.0355823762019
35.3, -21.3, -40, 2.9500960268495
35.3, -21.3, -20, 1.8456120615853
35.3, -21.3, 0, 0.72667928976544
35.3, -21.3, 20, 0.39630366835108
35.3, -21.3, 40, 1.5195899404262
35.3, -21.3, 60, 2.6335599574238
35.3, -21.3, 80, 3.7331100701057
35.3, -21.3, 100, 4.7908280289471
35.3, -21.3, 120, 5.7406080003205
35.3, -21.3, 140
35.3, -21.3, 160
35.3, -21.3, 180
35.3, -21.3, 200
35.3, -21.3, 220
35.3, -21.3, 240
35.3, -21.3, 260, 16.743267447065
35.3, -21.3, 280, 17.946521478717
35.3, -21.3, 300, 19.239002036635
35.5, -33.5, -300, 21.34289689271
